user_id	playtime_forever	playtime_2weeks	appid
	90501		202990
	1913		212910
	659		206210
	304		238960
	558		272350
	21681		107410
	3128		252950
	1		209160
	9438		209170
	965		286940
	2009		295110
	0		362300
	30741		433850
	65		439700
	48		227940
	0		209650
	9121		209660
	0		238320
	9		336510
	24976		252490
	925		397900
	9702		311210
	0		455130
	488		431240
	7324		438040
	781		545650
	838		550650
	4269	55	578080
7.65612E+16	16590		4000
	159		7940
	110		17470
	310		24740
	99		22330
	25		6060
	212		20900
	143		22370
	306		8190
	141		35140
	10		33900
	603		33930
	0		219540
	5		17410
	14163		8930
	0		92800
	126		620
	52		105600
	0		7600
	18		20920
	157		201870
	0		110800
	0		200020
	18		48240
	0		205790
	0		22380
	832		207610
	0		3900
	0		3990
	0		8800
	0		16810
	0		34440
	0		34450
	0		34460
	11		108800
	591		730
	223		214360
	0		234740
	0		218510
	0		200260
	910		212680
	47		204360
	1		215790
	165		4920
	0		1900
	0		1930
	0		224900
	0		4560
	0		9340
	0		20540
	2		43110
	0		50620
	0		55110
	0		228200
	0		462780
	129		227300
	272		218230
	36		236390
	1089		39120
	0		223710
	40		246280
	164		203160
	46		233740
	36		227860
	617		220200
	1		3910
	1042		72850
	230		242760
	34		233250
	308		213850
	59		207140
	0		368730
	0		244070
	170		218620
	1		47790
	33		47830
	0		209000
	259		249950
	68		250340
	34003	642	252950
	0		253980
	0		254040
	0		254100
	65		214950
	1259		242050
	1450		243470
	173		49520
	27		221910
	0		244090
	231		261030
	372		261640
	33		263020
	139		245490
	649		221100
	341		268750
	83		550
	0		223530
	308		7670
	1		8850
	133		8870
	0		409710
	0		409720
	142		43160
	0		284930
	195		270450
	519		286160
	36		291170
	2360		295110
	0		362300
	0		433850
	0		439700
	98		214190
	821		238460
	1		209650
	3949		209660
	128		304050
	146		304930
	1176		306760
	0		13520
	0		19900
	0		220240
	0		233270
	0		9480
	142		55230
	0		206420
	140		310560
	2		312280
	775		312530
	0		316010
	1209		289650
	0		354380
	325		323850
	1119		239140
	0		238320
	1163		241560
	526		298110
	83		335670
	854		257510
	172		236110
	120		346010
	26		346110
	0		407530
	715		326460
	680		255710
	2459		271590
	480		359320
	59		232090
	0		232150
	180		361420
	23232		363970
	0		365720
	187		367450
	3309		377160
	685		236870
	2688		381210
	221		382350
	39		386070
	0		386360
	344		352460
	951		391540
	92		234140
	54		394690
	168		393380
	1658		311210
	0		455130
	414		411960
	926		359550
	0		623990
	359		431240
	6		431960
	33		391220
	586		364360
	1389		275850
	60		481510
	1529		493340
	422		273350
	152		319630
	653		289070
	46		312660
	0		397060
	571		527230
	17		533200
	0		489830
	202		569480
	96		582500
	405		460930
	2		643270
	3200	1306	435150
7.65612E+16	260		240
	6523		4000
	123		7670
	0		409710
	0		34900
	89		400
	0		33900
	554		33930
	1		219540
	30		70000
	3510		105600
	0		3830
	24		2400
	0		2420
	0		2430
	13		204880
	85		109500
	19943	143	730
	17		219640
	136		205100
	0		205790
	74		226700
	0		211500
	72		218230
	10197		230410
	2410		238960
	0		243870
	0		263500
	84		209870
	1048		237310
	108		265630
	22		224580
	203		8870
	4		224760
	321		242760
	465		213850
	131		244850
	709		218620
	9147		252490
	1		253900
	1889		107410
	44		241540
	4415		263440
	2562		264710
	1133		221100
	365		8930
	276		550
	0		223530
	1519		247730
	89		271590
	94		274190
	0		274560
	1803		275850
	753	1	281990
	632		286160
	832		295110
	0		362300
	0		433850
	0		439700
	279		289130
	4		298520
	422		238460
	405		209650
	206		209660
	0		301520
	119		304050
	1		304270
	3188		304930
	0		241240
	0		63380
	226		307880
	6133		227700
	43		291480
	5		268420
	39		227940
	0		313740
	0		323370
	1053		241930
	246		326460
	0		329380
	49		333930
	17		337950
	91	7	250900
	4		339800
	0		342380
	157		316390
	41199	330	346110
	0		407530
	0		8850
	0		409720
	8		359050
	43		367520
	0		369580
	144		322330
	771	35	292030
	0		375200
	3370		377160
	0		377680
	0		386360
	0		261570
	81		387290
	15		402180
	0		407330
	0		407980
	27		417860
	0		421700
	0		426000
	93		431240
	61		437220
	1955		371660
	9		478980
	0		403640
	3		273350
	0		319630
	0		517000
	19		521500
	489		531640
	0		539670
	2312		555570
	0		575510
	4543	58	578080
	0		581520
	124		584210
	15		586030
	319	319	356190
	18		305050
7.65612E+16	2018		4000
	168		8600
	1		8660
	0		44630
	685		10090
	48		9480
	0		17470
	132		24740
	92		6060
	71		6830
	2128		550
	0		223530
	64		32430
	1255		8190
	242		33910
	26		33930
	0		219540
	401		8930
	90		42700
	0		42710
	732		8980
	697		20920
	203		32800
	2094		24240
	871		65800
	31		208090
	0		205350
	314		104900
	905		200260
	2653		91310
	0		3700
	415		63380
	0		35140
	84		209080
	50		50650
	0		10
	0		80
	0		100
	32		240
	25061		730
	295		208580
	2		204360
	0		202970
	26		202990
	124		212910
	617		212580
	324		205100
	1684		219640
	88		218680
	820		8870
	101		228400
	701		218230
	454		230410
	0		236390
	71		253710
	1		224580
	230		220160
	5675		107410
	2709		233860
	811		218620
	15		47790
	1		47830
	75		209000
	152		206420
	0		111900
	583		252490
	151		252950
	188		49520
	26		221910
	58		16700
	1969		40970
	56		263280
	0		367690
	305		221100
	0		12120
	174		12210
	0		12250
	75		236510
	4232		271590
	600		285900
	9		288470
	2071		295110
	0		362300
	13565		433850
	0		439700
	64		301520
	875		304050
	101		304930
	203		227700
	0		268420
	27		316010
	43		258160
	625		211420
	43		333930
	64		339610
	126		339800
	119		344760
	9168		346110
	9		407530
	0		39120
	602		291550
	95		352460
	42		236110
	0		414530
	939		359550
	0		623990
	339		440900
	50		444090
	0		596350
	0		458480
	332		558100
	26692	1171	578080
7.65612E+16	1371		4000
	4		219640
	42		304050
	0		227940
	2962		221380
	50		355180
	134		352460
	10		444090
	0		596350
7.65612E+16	58926		4000
	967		22300
	701		10090
	4987	215	10500
	416		33910
	465		550
	0		223530
	330		40100
	78		8190
	1039		12220
	228		42910
	315		55230
	0		200710
	0		4560
	960		228200
	914		209080
	286		204360
	0		202970
	422		202990
	260		212910
	0		113400
	0		206210
	805		211500
	595		236390
	135		223710
	192		248570
	37		246280
	2226		242760
	0		204530
	2311		218620
	54		251570
	853		252490
	21567	145	252950
	368		49520
	758		241540
	706		238430
	2638		221100
	0		269210
	73		270370
	0		319060
	5587		271590
	352		222880
	4970		48700
	351		284160
	1658		285900
	3248		295110
	0		362300
	4892		433850
	0		439700
	102		296470
	94		238460
	0		301520
	328		304930
	526		238090
	0		291480
	36		227940
	0		318600
	1055		320240
	297		323850
	138		331500
	86378		730
	0		335330
	92		314420
	15329		346110
	138		407530
	13158		107410
	0		6000
	218		6020
	0		6030
	354		6060
	0		32350
	0		32370
	0		32380
	0		32390
	0		32400
	0		32420
	608		32430
	4954		32470
	410		32500
	0		208580
	1437		374040
	1421		381210
	3717		393380
	0		299360
	204		225540
	661	33	420290
	64		427250
	2536		359550
	0		623990
	102		431240
	218		434650
	0		444090
	0		596350
	0		310380
	13		477160
	0		302670
	30		273350
	87		530700
	0		533200
	4		534500
	11		550650
	298		555570
	3673	1018	578080
	0		616220
	201	201	619880
	0		619910
	47		652980
	0		674400
	126		321400
7.65612E+16	479		220
	268		240
	0		280
	34		320
	0		340
	0		360
	0		10
	0		30
	0		40
	0		60
	0		80
	0		100
	207		380
	236		420
	3503		500
	21649		10500
	20		17410
	99		22130
	546		3590
	125		3720
	322		6060
	1049		25890
	357		10180
	1002		10190
	3516		550
	0		223530
	62		24400
	1933		34030
	462		43110
	796		1250
	0		35420
	0		16700
	1200		40950
	314		40960
	204		40970
	0		40980
	132		32470
	410		50130
	1191		42700
	59		42710
	53		22380
	0		22100
	10839		48700
	8544		34330
	1755		48720
	1252		91310
	516		47400
	1157		72850
	352		201290
	56		203770
	675		104900
	507		201790
	866		203140
	412		219640
	557		4920
	0		113420
	138		223710
	296		224260
	437		105450
	4319		221380
	1683		233450
	9501	40	231430
	710		242760
	959		242920
	11079		214950
	1299		218620
	17361	9	236850
	304		251060
	8051		251570
	49		241540
	2251		255710
	70		238430
	407		226840
	956		221100
	0		270370
	0		319060
	387		244450
	1823		281990
	0		43160
	0		290080
	175		288570
	631		295110
	0		362300
	0		433850
	0		439700
	0		57690
	47		208520
	2333		245620
	24		302670
	1797		239140
	8		274940
	0		730
	81		346110
	0		407530
	286		325610
	18		301640
	1937		271590
	1255		232090
	0		232150
	22		381210
	110		352460
	2476		393380
	602		403190
	46		225540
	202		418460
	3535		364360
	0		377160
	579		502520
	495		360430
	776		493340
	1136		292030
	636	636	578080
	385	385	594570
7.65612E+16	3428		4000
	0		8600
	0		44630
	145		9450
	9		28000
	142		58540
	0		219780
	344		42910
	529		620
	5100		105600
	246		20920
	145		19680
	297		22230
	0		98900
	240		111400
	0		35700
	5		110400
	158		72850
	21		41070
	0		564310
	34		33180
	0		33130
	174		98800
	0		205790
	0		207170
	0		201700
	254		207420
	71		207610
	788		200710
	112		207250
	20		104900
	0		12750
	1673		91310
	1127		113200
	21914	60	730
	356		209270
	0		214790
	263		214830
	886		204300
	98		63900
	0		34420
	964		219640
	112		4920
	35		223470
	716		55230
	0		33110
	233		220700
	0		4570
	4261		65800
	1260		226700
	528		223390
	283		4540
	0		4550
	0		4560
	0		9340
	0		9350
	0		9420
	0		9480
	13		15620
	0		20530
	0		20550
	0		20570
	58		43110
	161		50620
	385		50650
	0		55100
	96		55110
	0		55140
	0		55150
	0		56400
	0		96800
	0		216370
	0		225760
	0		228200
	286		462780
	0		475150
	0		11020
	601		6370
	0		36630
	730		99900
	993		109400
	265		113420
	5296		200210
	23		211500
	0		218230
	104		222520
	257		230410
	2778		238960
	813		217750
	1270		218330
	41		240380
	35		248570
	0		250740
	199		271290
	37		216150
	544		224260
	0		239220
	486		253710
	0		65790
	45		232010
	800		232910
	26		113020
	77		225600
	0		65930
	16		35450
	69		225360
	49		233980
	93		35720
	62		229480
	100		242920
	0		243200
	107		224540
	0		6880
	143		8190
	253		207140
	5		368730
	13		246740
	96		246840
	117		246900
	0		255520
	0		265210
	769		239070
	0		248310
	1503		218620
	18		238280
	90		222900
	1629		252490
	1044		252950
	0		208610
	0		245170
	598		205100
	143		107410
	285		219990
	64		247000
	271		247910
	361		49520
	69		260250
	1		247830
	1394		238430
	0		261180
	164		244930
	0		261880
	144		262060
	0		262280
	0		264360
	184		108600
	6		265300
	861		221100
	0		3270
	0		39530
	0		39560
	0		65560
	0		206760
	26		214870
	134		269210
	0		270450
	0		270550
	746		550
	0		223530
	30		273110
	48		274190
	905		222880
	1046		251570
	84		200510
	319		239160
	83		48700
	0		282440
	0		286340
	299		236430
	20		233290
	2922		290080
	0		291390
	361		250560
	0		294460
	9201		295110
	0		362300
	601	48	433850
	0		439700
	206		238460
	209		299740
	96		301520
	0		302710
	11		45760
	1232		304030
	31		304270
	4487		304930
	165		250400
	499		263060
	0		307880
	20		227700
	58		258970
	256		291480
	39		312990
	17		269910
	201		247080
	4		315430
	69		315640
	0		317360
	90		258160
	244		319910
	135		203160
	57		268050
	17		321040
	598		221380
	36		242640
	0		323370
	219		241930
	0		324750
	201		324800
	0		326960
	122		327070
	61		327410
	0		327680
	32		331360
	217		274940
	348		332500
	7		335150
	4		335240
	0		219740
	700		322330
	629		322920
	979		273350
	61		339790
	18		342150
	337		345520
	659		346110
	0		407530
	83		346330
	235		307780
	179		325600
	413		39120
	0		355180
	810		235540
	2999		306130
	879		232090
	0		232150
	476		363970
	0		364470
	0		1250
	0		35420
	518		369200
	1031		372000
	1507		372800
	126		361800
	766		374040
	1653		374320
	369		377160
	36		383230
	41		384500
	0		385270
	760		385380
	0		385510
	183		386360
	58		291550
	154		352460
	846		393420
	0		445900
	38		360170
	48		298630
	12		388060
	74		407840
	81		247730
	337		236110
	0		280790
	8		419520
	0		567260
	92		289130
	6		421810
	0		391220
	283		270880
	3632	2158	359550
	0		623990
	35		429790
	41		427730
	0		434570
	0		434730
	28		436560
	5633		438040
	1027		437220
	209		440900
	649		444090
	0		596350
	0		205890
	0		310380
	258		457210
	729		464470
	219		381210
	92		466660
	0		469830
	125		497860
	2535		442080
	30		504300
	4783	3	504370
	0		319630
	9		513560
	0		513650
	4		516510
	46		519190
	100		397060
	71		527230
	297		489830
	14		530620
	0		311730
	1411		550650
	0		555570
	99		557810
	46		563560
	0		489520
	1543	42	578080
	306		418460
	0		233130
	14		22350
	0		368420
	124	124	435150
	0		38400
7.65612E+16	34		1520
	320		3920
	1653		240
	25159		4000
	0		6900
	0		6850
	216		6860
	79		2700
	2280		20900
	161		13540
	0		15000
	0		15120
	0		19830
	0		19840
	70		12200
	113		8170
	8		22330
	0		22320
	140	76	6060
	0		6000
	101		15190
	0		15390
	0		19800
	247		13570
	994		32370
	0		32400
	0		32380
	0		32390
	0		6030
	47		6020
	900		550
	0		223530
	226		32430
	2		22370
	3168		48700
	137		8190
	1		16700
	0		40950
	0		40960
	0		40970
	566		40980
	299		32470
	1		33900
	397		33930
	0		219540
	0		39650
	0		39660
	744		39680
	14310		8930
	0		32500
	32		12210
	271		12220
	3073		47810
	411		50300
	65		42910
	320		34330
	586		44340
	3134		105600
	237		20920
	1323		28050
	418		35450
	0		236830
	77		24240
	855		110800
	288		32800
	1187		55230
	0		204030
	1166		2400
	0		2420
	0		2430
	9291		22380
	369		204880
	95		102500
	3939		207610
	191		63380
	277		1250
	0		35420
	1365		209080
	1422		202170
	0		208580
	77		212680
	0		204360
	1646		49520
	82		10500
	461		200510
	327		200170
	147		219640
	674		203140
	0		205930
	331		223630
	4028		227300
	131		230410
	2053		236390
	252		238960
	121		265630
	123		220200
	540		203160
	7117		203770
	572		43160
	738		222750
	49		12140
	0		12150
	0		204100
	2579		214950
	29		222730
	333		218620
	60		224440
	4874		72850
	1497		206420
	283		242760
	1107		242860
	0		233250
	89		231430
	305		244850
	0		42960
	0		42980
	1202		235600
	255		239030
	192		248610
	454		233840
	137		239820
	20449		236850
	570		250320
	971		251060
	1313		252490
	13641	321	252950
	0		255220
	91285	512	107410
	524		241540
	455		245620
	2466		242050
	751		247730
	82		94400
	177		221910
	742		261030
	42		263760
	57		108600
	93		266130
	2210		211820
	0		367540
	901		221100
	200		230230
	661		373420
	1099		268500
	102		270150
	102		270450
	1471		270880
	0		224480
	110		274170
	1962		274310
	1344		222880
	1097		251570
	97		48720
	68		282070
	105		246620
	4		285330
	79		285900
	1098		286160
	1122		287700
	2291		289070
	0		233290
	263		290080
	5633		292030
	592		294100
	1063		295110
	0		362300
	0		433850
	0		439700
	52		298630
	50		299250
	0		403980
	384		209650
	0		209660
	716		201810
	267		304050
	573		304930
	0		238090
	113		38400
	0		38410
	0		38420
	132		311310
	381		312530
	294		314160
	2666		239140
	64		318220
	692		65980
	664		241930
	171		289930
	0		287450
	141		325610
	624		326410
	1006		330840
	248		333820
	847		319630
	464		342200
	0		12120
	0		12250
	7935		271590
	361		344760
	184		345390
	0		346010
	329		346110
	0		407530
	57		730
	505		326460
	788		255710
	356		359320
	1106		226840
	402		360430
	100		362890
	184		376570
	13526		377160
	936		236870
	4731		365590
	0		524440
	164		383790
	213		383870
	253		386940
	53		352460
	1663		244450
	1350		337000
	42		402430
	1026		393380
	1634		413150
	480		225540
	648		420290
	1075		359550
	0		623990
	341		428690
	780		431240
	5242	1300	435150
	98		244930
	4		444560
	883		445220
	0		445770
	70		446800
	100		447820
	790		364360
	28		453090
	7167	166	281990
	58		461950
	1851		394360
	502		498240
	105		503560
	182		493340
	539		536220
	672		489830
	1431		447040
	698		578080
	465		582660
	998		460930
	164	164	594570
	71		604240
	0		271920
	655		322780
	162		641990
	344	344	673610
	437	104	675260
7.65612E+16	0		203290
	3112		352460
7.65612E+16	3944		240
	22680	99	4000
	125		2280
	0		220
	0		320
	0		340
	0		360
	0		380
	0		400
	0		420
	2333		22300
	1368		12210
	2918		17390
	517		1250
	0		35420
	40		7860
	13		34900
	3459		550
	0		223530
	21		46420
	39		33930
	0		219540
	2553		57300
	1793		8930
	1847		42700
	2259		42710
	67		40800
	5249		620
	239		35480
	42028	403	105600
	145		96100
	81		28050
	8202		72850
	1008		42680
	1662		42690
	682		24240
	7134		113200
	1410		65800
	3807		55230
	169		200900
	325		203730
	0		239430
	13		2400
	114		2420
	0		2430
	0		104900
	35		209080
	12226		730
	797		204300
	1524		212680
	2061		204360
	7329		49520
	303		200710
	3695		220240
	2299		219740
	5106		322330
	904		221260
	185		223470
	145		221640
	104		225260
	737		212160
	3		218230
	921		230410
	0		236390
	43		39000
	1		206480
	95		265630
	140		227860
	104		230050
	36		233720
	49		224760
	397	3	220200
	144		222730
	1775		210770
	1415		236090
	67		233250
	255		241320
	424		246900
	0		255520
	74		265210
	1498		248820
	84		232810
	0		422420
	7817	4	252950
	0		233130
	0		257850
	171		258050
	832		251170
	0		259340
	3		259360
	171		94400
	2639		264710
	648		257750
	8946		211820
	86		367540
	6836		271590
	576	138	225840
	87		281370
	1		285330
	4		285580
	2991	920	286160
	4		286240
	1283		238460
	260		237930
	41		301480
	124		301520
	1247		304030
	373		304930
	186		312530
	402		317400
	434		313340
	74		318430
	0		205790
	334		274940
	338	296	297120
	597	214	323220
	843		258970
	5696	98	211420
	11		332070
	140		305620
	18		334230
	4793		335300
	679		250900
	912		242680
	75		339800
	2351		326460
	34		7670
	0		8850
	398		8870
	0		409710
	0		409720
	1794		261640
	1766		361420
	277		362890
	1		365720
	239	115	238370
	0		397080
	4417		374320
	0		374570
	61		384190
	629		383870
	76		386360
	19		386940
	191		352460
	253		396750
	389		431240
	102		244930
	58		444640
	109		449470
	1156		207140
	35		468560
	1		479260
	0		48000
	587		442080
	0		273350
	0		319630
	134		506610
	0		368230
	271		496300
	44		469820
	18		467820
	1076	32	571880
	3369		578080
	0		394230
	16		218620
7.65612E+16	438		240
	2463		4000
	345		550
	0		223530
	0		38700
	527		24960
	47		8190
	77		43110
	812		70100
	247		21100
	314		56400
	856		620
	580		104200
	593		105600
	46		48000
	1439		24240
	355		113200
	450		41070
	15		564310
	0		205790
	0		201700
	0		207610
	250		104900
	0		12750
	286		91310
	290495	2554	730
	271		204360
	382		219640
	652		220820
	150		57690
	22		16700
	219		40950
	0		40960
	189		40970
	276		40980
	299		47400
	26031		226700
	1394		227300
	1		107900
	759		208090
	35		222520
	103		230410
	15		238960
	331		223710
	90		271290
	22		202090
	1310		203160
	579		237110
	1845		235600
	385		4570
	7		4580
	190		9310
	42		9450
	1710		252490
	18358	659	252950
	570		253940
	0		254020
	0		254040
	0		254060
	0		254100
	1122		234670
	578		238910
	0		259280
	0		259320
	0		259360
	1128		221100
	0		270850
	170		247730
	100		271570
	18		273110
	757		274190
